Areaname,Month of Date,Adjustment,Areatype,Periodyear,Stfips,a,Adjusted,Date,Date (NULL),Date to Param Link,Glossary,Indicator Filter,Month,Period,Emplab,Laborforce,Unemp,Unemployment Rate,Unemprate
Washington County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,9405,9851,446,4.5%,4.5
Bradford County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,10534,10956,422,3.9%,3.9
Citrus County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,45648,48548,2900,6.0%,6
Duval County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,459630,481347,21717,4.5%,4.5
Escambia County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,136955,143270,6315,4.4%,4.4
Gadsden County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,17361,18406,1045,5.7%,5.7
Liberty County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,2501,2624,123,4.7%,4.7
Orange County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,703943,732914,28971,4.0%,4
Osceola County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,166141,174134,7993,4.6%,4.6
Baker County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,11207,11734,527,4.5%,4.5
Collier County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,162851,170066,7215,4.2%,4.2
Gilchrist County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,6415,6733,318,4.7%,4.7
Polk County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,279924,294613,14689,5.0%,5
St. Lucie County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,131854,139347,7493,5.4%,5.4
Santa Rosa County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,76400,79722,3322,4.2%,4.2
Wakulla County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,13799,14356,557,3.9%,3.9
Alachua County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,127692,133253,5561,4.2%,4.2
Calhoun County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,4793,5063,270,5.3%,5.3
Lafayette County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,2822,2941,119,4.0%,4
Leon County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,144622,151084,6462,4.3%,4.3
Union County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,4638,4833,195,4.0%,4
Highlands County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,33658,35764,2106,5.9%,5.9
Holmes County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,6576,6929,353,5.1%,5.1
Jackson County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,16058,16902,844,5.0%,5
Dixie County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,5311,5588,277,5.0%,5
Okeechobee County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,16702,17539,837,4.8%,4.8
Putnam County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,25246,26789,1543,5.8%,5.8
DeSoto County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,13074,13717,643,4.7%,4.7
Glades County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,4504,4784,280,5.9%,5.9
Hardee County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,8005,8558,553,6.5%,6.5
Hendry County,June 2017,Not Seasonally Adjusted,04,2017,12,a,0,June 2017,June 2017,False,Glossary,Unemployment Rate,June,06,13433,14775,1342,9.1%,9.1
Bay County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,88671,92017,3346,3.6%,3.6
Hamilton County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,4646,4848,202,4.2%,4.2
Miami-Dade County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,1297196,1348248,51052,3.8%,3.8
Monroe County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,43930,45169,1239,2.7%,2.7
Brevard County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,268195,278799,10604,3.8%,3.8
Franklin County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,4863,5023,160,3.2%,3.2
Okaloosa County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,95581,98753,3172,3.2%,3.2
Pinellas County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,469710,487328,17618,3.6%,3.6
Seminole County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,242451,251323,8872,3.5%,3.5
Walton County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,31026,32084,1058,3.3%,3.3
Broward County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,997961,1036292,38331,3.7%,3.7
Calhoun County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,4880,5102,222,4.4%,4.4
Clay County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,102683,106547,3864,3.6%,3.6
Escambia County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,138869,144514,5645,3.9%,3.9
Flagler County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,44803,46879,2076,4.4%,4.4
Hillsborough County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,710708,738360,27652,3.7%,3.7
Lake County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,150192,156328,6136,3.9%,3.9
Liberty County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,2514,2622,108,4.1%,4.1
Madison County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,6991,7314,323,4.4%,4.4
Martin County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,69965,72830,2865,3.9%,3.9
Nassau County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,39349,40800,1451,3.6%,3.6
Osceola County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,174314,181562,7248,4.0%,4
Pasco County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,224936,234833,9897,4.2%,4.2
St. Johns County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,126964,131097,4133,3.2%,3.2
Suwannee County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,17984,18723,739,3.9%,3.9
Volusia County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,243492,253812,10320,4.1%,4.1
Bradford County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,10620,11028,408,3.7%,3.7
Charlotte County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,67648,70753,3105,4.4%,4.4
Columbia County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,28280,29491,1211,4.1%,4.1
Duval County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,467780,487543,19763,4.1%,4.1
Gadsden County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,17636,18565,929,5.0%,5
Jefferson County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,5282,5514,232,4.2%,4.2
Lee County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,325760,338752,12992,3.8%,3.8
Levy County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,16007,16715,708,4.2%,4.2
Manatee County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,171268,177946,6678,3.8%,3.8
Marion County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,129811,136280,6469,4.7%,4.7
Orange County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,723280,749990,26710,3.6%,3.6
Palm Beach County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,695906,724379,28473,3.9%,3.9
Santa Rosa County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,79227,82237,3010,3.7%,3.7
Sarasota County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,180445,187518,7073,3.8%,3.8
Union County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,4392,4554,162,3.6%,3.6
Alachua County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,130032,135063,5031,3.7%,3.7
Baker County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,11284,11735,451,3.8%,3.8
Collier County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,167129,173729,6600,3.8%,3.8
Gilchrist County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,6637,6924,287,4.1%,4.1
Hernando County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,67546,71088,3542,5.0%,5
Holmes County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,6672,6971,299,4.3%,4.3
Indian River County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,61582,64700,3118,4.8%,4.8
Polk County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,285050,298670,13620,4.6%,4.6
Putnam County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,25287,26702,1415,5.3%,5.3
St. Lucie County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,136055,143017,6962,4.9%,4.9
Sumter County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,29544,31325,1781,5.7%,5.7
Taylor County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,8579,8951,372,4.2%,4.2
Wakulla County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,14085,14606,521,3.6%,3.6
Washington County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,9528,9931,403,4.1%,4.1
Citrus County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,45349,48086,2737,5.7%,5.7
Gulf County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,6013,6258,245,3.9%,3.9
Highlands County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,34617,36551,1934,5.3%,5.3
Lafayette County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,2646,2754,108,3.9%,3.9
Leon County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,146617,152489,5872,3.9%,3.9
DeSoto County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,12849,13430,581,4.3%,4.3
Okeechobee County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,16393,17126,733,4.3%,4.3
Dixie County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,5331,5604,273,4.9%,4.9
Jackson County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,16219,16981,762,4.5%,4.5
Glades County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,4676,4903,227,4.6%,4.6
Hardee County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,7820,8308,488,5.9%,5.9
Hendry County,June 2018,Not Seasonally Adjusted,04,2018,12,a,0,June 2018,June 2018,False,Glossary,Unemployment Rate,June,06,13581,14639,1058,7.2%,7.2
Bay County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,83309,86596,3287,3.8%,3.8
Franklin County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,4712,4888,176,3.6%,3.6
Gulf County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,5070,5329,259,4.9%,4.9
Miami-Dade County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,1323902,1361032,37130,2.7%,2.7
Monroe County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,45299,46334,1035,2.2%,2.2
Broward County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,1007535,1042342,34807,3.3%,3.3
Hamilton County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,4355,4546,191,4.2%,4.2
Jefferson County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,5257,5460,203,3.7%,3.7
Okaloosa County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,97006,99928,2922,2.9%,2.9
Orange County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,736692,761362,24670,3.2%,3.2
Pinellas County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,470809,486885,16076,3.3%,3.3
Seminole County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,246595,254874,8279,3.2%,3.2
Wakulla County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,14686,15179,493,3.2%,3.2
Walton County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,32175,33184,1009,3.0%,3
Baker County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,11645,12073,428,3.5%,3.5
Brevard County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,275253,285237,9984,3.5%,3.5
Charlotte County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,68713,71605,2892,4.0%,4
Columbia County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,28759,29855,1096,3.7%,3.7
Flagler County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,45832,47864,2032,4.2%,4.2
Gadsden County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,17636,18473,837,4.5%,4.5
Hillsborough County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,730178,756200,26022,3.4%,3.4
Holmes County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,6714,6985,271,3.9%,3.9
Nassau County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,40641,42002,1361,3.2%,3.2
Osceola County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,179417,186174,6757,3.6%,3.6
St. Johns County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,132623,136630,4007,2.9%,2.9
Sarasota County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,182253,188882,6629,3.5%,3.5
Suwannee County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,17948,18613,665,3.6%,3.6
Volusia County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,244812,254556,9744,3.8%,3.8
Bradford County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,10476,10865,389,3.6%,3.6
Calhoun County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,4696,4895,199,4.1%,4.1
Citrus County,June 2019,Not Seasonally Adjusted,04,2019,12,a,0,June 2019,June 2019,False,Glossary,Unemployment Rate,June,06,45229,47754,2525,5.3%,5.3
